,url,w_Anth,w_Arxiv,pages_Anth,pages_Arxiv,Jaccard,cosine_abstract,day
0,https://aclanthology.org/2021.emnlp-main.50,8305.0,8268.0,15.0,15.0,0.9930843706777316,1.0,52
1,https://aclanthology.org/K15-2008,2307.0,2280.0,5.0,6.0,0.9751082251082251,,-780
2,https://aclanthology.org/2020.acl-main.266,3966.0,3944.0,7.0,8.0,0.981016533986528,0.9993231296539308,58
3,https://aclanthology.org/P19-1438,7204.0,7166.0,11.0,11.0,0.9910913140311804,1.000000238418579,-142
4,https://aclanthology.org/P16-1226,6333.0,6112.0,10.0,10.0,0.8292163543441227,,135
5,https://aclanthology.org/D18-1522,3848.0,3815.0,6.0,6.0,0.9709517923362176,1.0000001192092896,57
6,https://aclanthology.org/L18-1708,2827.0,2830.0,4.0,5.0,0.753796962430056,,349
7,https://aclanthology.org/2021.emnlp-main.578,7269.0,7234.0,14.0,14.0,0.9901775595013222,1.000000238418579,52
8,https://aclanthology.org/2021.mrqa-1.2,8433.0,6840.0,14.0,12.0,0.5821450712957222,0.7495994567871094,430
9,https://aclanthology.org/2021.emnlp-main.733,6526.0,6470.0,10.0,10.0,0.9159663865546218,0.9999999403953552,48
10,https://aclanthology.org/2021.emnlp-main.11,4376.0,4333.0,7.0,7.0,0.983652762119504,0.9930617213249208,64
11,https://aclanthology.org/L18-1144,3571.0,3515.0,5.0,5.0,0.7006319115323855,,217
12,https://aclanthology.org/2021.findings-acl.250,5134.0,5105.0,10.0,10.0,0.9907621247113164,,62
13,https://aclanthology.org/N19-1361,6966.0,6936.0,11.0,11.0,0.9919252018699533,1.0000001192092896,60
14,https://aclanthology.org/P18-2005,3717.0,3679.0,6.0,6.0,0.9789002557544756,0.9999999403953552,46
15,https://aclanthology.org/N15-1172,6962.0,6920.0,11.0,11.0,0.987086359967716,,-84
16,https://aclanthology.org/P18-2017,3499.0,3465.0,6.0,6.0,0.98582995951417,0.9816094040870668,49
17,https://aclanthology.org/2021.emnlp-main.394,9706.0,9669.0,15.0,15.0,0.9935358758888172,0.9997016191482544,23
18,https://aclanthology.org/K18-1037,7457.0,13793.0,12.0,27.0,0.7529797377830751,0.9965971112251282,-35
19,https://aclanthology.org/2021.acl-short.78,4855.0,4812.0,9.0,9.0,0.9908503767491926,1.0,69
20,https://aclanthology.org/2021.adaptnlp-1.3,6873.0,6655.0,12.0,12.0,0.9462465245597776,0.9970871806144714,41
21,https://aclanthology.org/S17-1011,4326.0,4294.0,7.0,7.0,0.9918962722852512,1.0000001192092896,33
22,https://aclanthology.org/2020.emnlp-main.26,10627.0,10587.0,18.0,18.0,0.9927382753403934,0.9987110495567322,21
23,https://aclanthology.org/2021.naacl-demos.1,3806.0,3667.0,7.0,7.0,0.9238900634249472,0.9117811918258668,147
24,https://aclanthology.org/D19-6606,2793.0,2765.0,5.0,5.0,0.9868522815158546,0.9858845472335817,-18
25,https://aclanthology.org/P19-1075,6104.0,6031.0,10.0,10.0,0.9766827980642324,1.0000001192092896,27
26,https://aclanthology.org/2020.acl-main.595,6311.0,6264.0,10.0,10.0,0.9859410430839002,0.9803834557533264,-15
27,https://aclanthology.org/R19-1127,6380.0,6354.0,10.0,10.0,0.9926913155631988,0.999908685684204,5
28,https://aclanthology.org/N18-2060,4045.0,4019.0,7.0,7.0,0.9903147699757868,0.9974244236946106,32
29,https://aclanthology.org/2021.findings-emnlp.56,16048.0,9815.0,39.0,20.0,0.3348055036521148,0.7783745527267456,550
30,https://aclanthology.org/2020.lrec-1.6,8787.0,8784.0,11.0,11.0,0.9451097804391216,0.9927130341529846,150
31,https://aclanthology.org/2020.sltu-1.48,7643.0,7600.0,10.0,10.0,0.9904661016949152,0.8695142269134521,4
32,https://aclanthology.org/K18-1034,7094.0,7056.0,11.0,11.0,0.9787745294353224,0.9998312592506408,25
33,https://aclanthology.org/2020.findings-emnlp.404,7083.0,7049.0,11.0,11.0,0.9874621703415478,1.000000238418579,16
34,https://aclanthology.org/2021.naacl-main.80,6603.0,6533.0,11.0,11.0,0.9766775777414076,0.9909907579421996,63
35,https://aclanthology.org/2020.acl-main.27,7197.0,7162.0,11.0,11.0,0.9914052428018908,0.9999998807907104,56
36,https://aclanthology.org/2020.bionlp-1.22,5481.0,5455.0,10.0,10.0,0.9874245472837022,0.9943634867668152,56
37,https://aclanthology.org/2021.findings-acl.68,10193.0,10125.0,15.0,15.0,0.9622820919175912,,82
38,https://aclanthology.org/W19-2704,4885.0,4857.0,8.0,8.0,0.992004264392324,0.9999999403953552,48
39,https://aclanthology.org/2020.acl-main.71,7306.0,7270.0,12.0,12.0,0.99070553443177,1.0,15
40,https://aclanthology.org/W19-1804,5273.0,5240.0,10.0,10.0,0.9865771812080536,0.9577043056488036,59
41,https://aclanthology.org/P18-1087,6329.0,6290.0,11.0,11.0,0.9884187082405346,0.9924523830413818,59
42,https://aclanthology.org/2020.coling-main.445,6811.0,6765.0,12.0,12.0,0.9830592924763328,1.0,30
43,https://aclanthology.org/2020.acl-main.764,10210.0,10177.0,22.0,22.0,0.9858810752104262,0.9891502857208252,60
44,https://aclanthology.org/P17-1045,8244.0,7754.0,12.0,12.0,0.4503950834064969,0.8403445482254028,301
45,https://aclanthology.org/2021.acl-long.547,6081.0,6038.0,11.0,11.0,0.9892617449664428,1.0000001192092896,59
46,https://aclanthology.org/W17-3506,6579.0,6609.0,10.0,10.0,0.7860576923076923,0.6434769034385681,25
47,https://aclanthology.org/2020.emnlp-main.2,7939.0,7925.0,15.0,15.0,0.986857363741786,1.0,26
48,https://aclanthology.org/2020.acl-main.528,6360.0,6629.0,10.0,11.0,0.4964800536372779,0.9361103773117064,320
49,https://aclanthology.org/D18-1303,4199.0,4164.0,7.0,7.0,0.9893276414087512,0.9891396164894104,49
50,https://aclanthology.org/D19-3038,3586.0,3477.0,6.0,6.0,0.704185520361991,1.0000001192092896,28
51,https://aclanthology.org/2021.emnlp-main.263,4255.0,4239.0,7.0,7.0,0.985066371681416,0.99289733171463,46
52,https://aclanthology.org/2021.acl-long.228,8674.0,8646.0,14.0,14.0,0.9749042960442365,0.9999464750289916,52
53,https://aclanthology.org/P18-2094,4419.0,4338.0,7.0,7.0,0.9805269186712484,1.0,51
54,https://aclanthology.org/2021.nlp4if-1.20,3742.0,3710.0,6.0,6.0,0.9845659163987138,0.9985838532447816,37
55,https://aclanthology.org/C16-1254,4448.0,4411.0,9.0,9.0,0.972636815920398,0.999393105506897,56
56,https://aclanthology.org/2020.emnlp-main.465,3809.0,3778.0,9.0,9.0,0.9894319682959049,0.995635747909546,27
57,https://aclanthology.org/2021.semeval-1.162,4100.0,3999.0,7.0,7.0,0.9646125686394142,0.9999999403953552,102
58,https://aclanthology.org/2021.eacl-main.222,3804.0,3771.0,6.0,6.0,0.9891745602165088,1.0000001192092896,64
59,https://aclanthology.org/P19-1132,4343.0,4539.0,7.0,8.0,0.5498377375985165,0.9864662885665894,147
60,https://aclanthology.org/D19-1310,7056.0,7011.0,10.0,10.0,0.99039780521262,1.0,57
61,https://aclanthology.org/2021.emnlp-main.216,6520.0,6488.0,10.0,10.0,0.98967684021544,1.000000238418579,48
62,https://aclanthology.org/N19-2002,4212.0,4186.0,7.0,7.0,0.9901823281907434,1.0,30
63,https://aclanthology.org/2020.acl-srw.7,5163.0,5127.0,9.0,9.0,0.988425925925926,0.99771648645401,46
64,https://aclanthology.org/2021.emnlp-main.711,9233.0,9196.0,15.0,15.0,0.9932659932659932,0.9999998807907104,61
65,https://aclanthology.org/P18-1043,6443.0,7081.0,11.0,13.0,0.9010204081632652,0.9717541337013244,45
66,https://aclanthology.org/P19-3027,3751.0,5659.0,6.0,14.0,0.4273318872017353,0.8690434694290161,300
67,https://aclanthology.org/N18-2121,4021.0,4003.0,6.0,7.0,0.5701292484442317,0.9213094711303712,401
68,https://aclanthology.org/2021.sigmorphon-1.7,7615.0,7579.0,12.0,12.0,0.9930615784908932,1.0,51
69,https://aclanthology.org/2020.wnut-1.57,2829.0,2799.0,5.0,5.0,0.9843505477308294,1.0000001192092896,23
70,https://aclanthology.org/D19-5829,4776.0,4742.0,8.0,8.0,0.9880537580886012,1.0,-33
71,https://aclanthology.org/P17-1093,6926.0,6538.0,12.0,12.0,0.8863157894736842,1.0,91
72,https://aclanthology.org/D19-1247,6836.0,6787.0,11.0,11.0,0.9873713751169316,0.9994558095932008,3
73,https://aclanthology.org/2021.textgraphs-1.2,7419.0,6041.0,12.0,10.0,0.5868589743589744,0.8911253213882446,350
74,https://aclanthology.org/N19-1270,6996.0,6616.0,11.0,12.0,0.7009611961552153,0.98652583360672,213
75,https://aclanthology.org/2021.findings-emnlp.172,8825.0,8790.0,16.0,16.0,0.9936102236421726,0.9984575510025024,35
76,https://aclanthology.org/2020.coling-main.254,5598.0,5536.0,11.0,11.0,0.969244288224956,0.9962467551231384,47
77,https://aclanthology.org/2020.semeval-1.298,3316.0,3299.0,7.0,7.0,0.9696531791907514,0.9994800090789796,81
78,https://aclanthology.org/D18-1349,5600.0,5563.0,10.0,10.0,0.9898697539797396,0.9999999403953552,74
79,https://aclanthology.org/N19-1406,4111.0,4078.0,7.0,7.0,0.984539270253556,0.9999998211860656,68
80,https://aclanthology.org/P19-1055,7579.0,6295.0,12.0,10.0,0.8604358759430009,1.0000001192092896,28
81,https://aclanthology.org/2021.emnlp-main.381,4608.0,4578.0,8.0,8.0,0.991205380237972,1.0000001192092896,41
82,https://aclanthology.org/P18-2117,3719.0,6279.0,6.0,9.0,0.7163958641063516,1.0000001192092896,49
83,https://aclanthology.org/D16-1031,6074.0,6040.0,10.0,10.0,0.9882111737570476,,39
84,https://aclanthology.org/2021.findings-emnlp.247,4841.0,4814.0,8.0,8.0,0.9919802590993214,1.0,27
85,https://aclanthology.org/2020.emnlp-main.365,7870.0,6052.0,14.0,10.0,0.6069129108776686,0.9962571263313292,194
86,https://aclanthology.org/2021.gebnlp-1.11,6293.0,7086.0,10.0,12.0,0.8976274165202109,0.9971763491630554,19
87,https://aclanthology.org/W17-4811,7041.0,7008.0,11.0,11.0,0.9940143655227454,1.0,12
88,https://aclanthology.org/2021.eacl-main.70,6724.0,6696.0,11.0,11.0,0.9823788546255506,1.0,48
89,https://aclanthology.org/2021.findings-acl.82,7803.0,7096.0,13.0,12.0,0.8888501742160279,,213
90,https://aclanthology.org/2021.findings-emnlp.29,5291.0,5085.0,9.0,8.0,0.9049748462828396,0.9985731840133668,54
91,https://aclanthology.org/D18-1044,5524.0,5487.0,10.0,10.0,0.9865702479338844,0.9980906248092652,67
92,https://aclanthology.org/N19-1027,6799.0,7006.0,11.0,11.0,0.8698523698523698,0.9894432425498962,249
93,https://aclanthology.org/2021.findings-acl.296,6946.0,7380.0,11.0,13.0,0.9009752438109528,,59
94,https://aclanthology.org/D17-1312,3977.0,3946.0,7.0,7.0,0.9875573018991488,0.9984527826309204,-518
95,https://aclanthology.org/D18-2014,3694.0,3661.0,6.0,6.0,0.9832999331997327,0.7904978394508362,61
96,https://aclanthology.org/N18-2115,4386.0,5228.0,7.0,9.0,0.7948320413436692,0.9999998807907104,91
97,https://aclanthology.org/W19-5205,4758.0,4725.0,8.0,8.0,0.9893175074183976,0.9992713332176208,45
98,https://aclanthology.org/2021.findings-emnlp.265,3948.0,3922.0,7.0,7.0,0.9921780986762936,1.0,52
99,https://aclanthology.org/D19-1548,5562.0,5517.0,10.0,10.0,0.9881504379185988,0.9947145581245422,62
100,https://aclanthology.org/2021.acl-long.384,9304.0,9449.0,15.0,19.0,0.3553105310531053,0.8649476766586304,454
101,https://aclanthology.org/2020.findings-emnlp.89,4461.0,4433.0,7.0,7.0,0.9909553420011306,0.9999999403953552,12
102,https://aclanthology.org/2021.emnlp-main.309,4745.0,4714.0,9.0,9.0,0.9927675988428158,0.9990599155426024,61
103,https://aclanthology.org/2020.emnlp-main.482,6782.0,5766.0,13.0,11.0,0.5793650793650794,0.9034143686294556,359
104,https://aclanthology.org/2021.eacl-main.295,9185.0,8466.0,15.0,14.0,0.7168711656441717,0.8890660405158997,334
105,https://aclanthology.org/2020.coling-demos.3,2868.0,2805.0,6.0,6.0,0.9708302169035152,0.9999998807907104,54
106,https://aclanthology.org/2021.naacl-main.457,6222.0,5792.0,11.0,9.0,0.6421219319081551,0.7401627898216248,253
107,https://aclanthology.org/2020.webnlg-1.8,7709.0,8103.0,12.0,15.0,0.5013513513513513,0.9736595153808594,176
108,https://aclanthology.org/W18-3022,6302.0,5341.0,11.0,10.0,0.7323187108325873,0.9841296672821044,72
109,https://aclanthology.org/L18-1703,5611.0,5603.0,8.0,8.0,0.99659429544487,,-707
110,https://aclanthology.org/2021.acl-long.37,7645.0,7606.0,11.0,11.0,0.9508704061895552,0.9996142983436584,67
111,https://aclanthology.org/2020.acl-main.317,6421.0,6386.0,11.0,11.0,0.985827664399093,1.0000001192092896,33
112,https://aclanthology.org/D19-1023,6444.0,7094.0,10.0,11.0,0.9187202766969303,1.0000001192092896,42
113,https://aclanthology.org/N19-1403,3545.0,3525.0,6.0,7.0,0.9738023952095808,0.9962598085403442,-579
114,https://aclanthology.org/2021.emnlp-main.792,4074.0,3381.0,7.0,6.0,0.8222222222222222,0.9923381805419922,207
115,https://aclanthology.org/2020.figlang-1.2,3467.0,3440.0,6.0,6.0,0.9884910485933504,0.9905790090560912,20
116,https://aclanthology.org/P15-2017,4034.0,3414.0,6.0,6.0,0.7262195121951219,,55
117,https://aclanthology.org/2021.emnlp-main.13,5000.0,4981.0,9.0,9.0,0.9847457627118644,1.0,20
118,https://aclanthology.org/W18-5512,3692.0,3663.0,6.0,6.0,0.9871794871794872,1.0,7
119,https://aclanthology.org/2020.findings-emnlp.219,7656.0,7624.0,12.0,12.0,0.9917971662938104,1.000000238418579,23
120,https://aclanthology.org/2021.gebnlp-1.4,5826.0,5794.0,10.0,10.0,0.9943771626297578,0.9956170916557312,58
121,https://aclanthology.org/D19-1451,7210.0,7196.0,11.0,11.0,0.9850018747656544,1.0,17
122,https://aclanthology.org/N19-1289,6538.0,6314.0,11.0,11.0,0.9629321116201582,1.0,51
123,https://aclanthology.org/2020.acl-main.49,7235.0,8275.0,12.0,13.0,0.9897338403041824,0.9999998807907104,46
124,https://aclanthology.org/2020.findings-emnlp.356,8771.0,8775.0,15.0,16.0,0.9566188197767144,0.999373197555542,45
125,https://aclanthology.org/2020.emnlp-main.181,6586.0,6555.0,11.0,11.0,0.990952175786299,1.0,-48
126,https://aclanthology.org/2021.findings-acl.63,5504.0,5471.0,11.0,11.0,0.9605911330049262,,11
127,https://aclanthology.org/P19-1465,6792.0,6754.0,11.0,11.0,0.9894688644688644,1.0000001192092896,-31
128,https://aclanthology.org/2020.findings-emnlp.369,7930.0,6713.0,12.0,11.0,0.5081442699243747,0.8291492462158203,183
129,https://aclanthology.org/2020.cl-4.3,11398.0,11274.0,23.0,22.0,0.7337317397078353,0.8460144400596619,502
130,https://aclanthology.org/2020.emnlp-main.38,9200.0,9059.0,13.0,13.0,0.9634857318195764,0.9999999403953552,45
131,https://aclanthology.org/2021.acl-long.198,8858.0,8811.0,15.0,15.0,0.9930693069306932,1.0000001192092896,60
132,https://aclanthology.org/2021.findings-emnlp.175,5314.0,5285.0,10.0,10.0,0.9911366006256516,0.9999999403953552,45
133,https://aclanthology.org/W19-4509,5601.0,5346.0,9.0,9.0,0.8604893284747527,0.9813457727432252,38
134,https://aclanthology.org/W18-2402,3061.0,3037.0,5.0,5.0,0.9880573248407644,0.9999999403953552,36
135,https://aclanthology.org/W19-2310,4532.0,4497.0,8.0,8.0,0.9899408284023667,0.9999999403953552,38
136,https://aclanthology.org/2019.iwslt-1.29,4580.0,4471.0,7.0,7.0,0.9490245437382,0.9999999403953552,39
137,https://aclanthology.org/2021.findings-acl.21,7332.0,7158.0,12.0,11.0,0.9133858267716536,,67
138,https://aclanthology.org/2020.emnlp-main.95,6775.0,6741.0,11.0,11.0,0.986451048951049,1.0,28
139,https://aclanthology.org/2021.eacl-main.17,6930.0,6907.0,10.0,10.0,0.985022026431718,0.739770233631134,67
140,https://aclanthology.org/2021.codi-main.11,3479.0,3453.0,6.0,6.0,0.9898853674983142,0.9999998807907104,23
141,https://aclanthology.org/2021.acl-long.217,7154.0,7111.0,12.0,12.0,0.9807938540332908,1.0000001192092896,45
142,https://aclanthology.org/2020.sigdial-1.16,2481.0,7232.0,4.0,9.0,0.3103329900446275,0.8585787415504456,238
143,https://aclanthology.org/2020.acl-main.210,10128.0,10088.0,16.0,16.0,0.993254095727594,1.000000238418579,49
144,https://aclanthology.org/S19-1028,3655.0,3631.0,7.0,7.0,0.9834656084656084,0.9999999403953552,-38
145,https://aclanthology.org/W17-4912,6518.0,7837.0,11.0,14.0,0.827283148643485,0.9995607137680054,54
146,https://aclanthology.org/2021.findings-acl.416,7758.0,2936.0,12.0,5.0,0.3598999285203716,,211
147,https://aclanthology.org/W18-1503,7608.0,7575.0,13.0,13.0,0.9911003236245954,1.0000001192092896,-50
148,https://aclanthology.org/2021.acl-long.130,8543.0,8495.0,16.0,16.0,0.9916156078684296,1.000000238418579,55
149,https://aclanthology.org/2021.emnlp-main.485,10242.0,10202.0,18.0,18.0,0.9916724496877168,1.000000238418579,43
150,https://aclanthology.org/P18-1221,7268.0,7232.0,11.0,11.0,0.9882796149016324,0.9807028770446776,49
151,https://aclanthology.org/D18-1331,3585.0,3552.0,6.0,6.0,0.9777947932618682,0.9999998807907104,71
152,https://aclanthology.org/2021.acl-long.529,8559.0,8493.0,13.0,14.0,0.8302988663689453,1.0000001192092896,214
153,https://aclanthology.org/2021.acl-long.142,7813.0,7301.0,13.0,12.0,0.9001591089896579,1.0000001192092896,85
154,https://aclanthology.org/2020.coling-main.379,2587.0,2564.0,6.0,6.0,0.984047019311503,1.0000001192092896,41
155,https://aclanthology.org/W19-8630,7134.0,7098.0,11.0,11.0,0.9925925925925926,1.0000001192092896,48
156,https://aclanthology.org/2021.calcs-1.11,6806.0,6773.0,11.0,11.0,0.9931285367825384,1.000000238418579,21
157,https://aclanthology.org/2020.semeval-1.274,3545.0,3359.0,7.0,7.0,0.8140495867768595,0.939706325531006,208
158,https://aclanthology.org/2021.naacl-main.461,6924.0,5704.0,11.0,10.0,0.509015777610819,0.9062595963478088,220
159,https://aclanthology.org/P19-1121,6445.0,6407.0,11.0,11.0,0.9903047091412742,0.9981284141540528,27
160,https://aclanthology.org/2020.wanlp-1.17,5038.0,5057.0,8.0,8.0,0.9583561643835616,1.0,28
161,https://aclanthology.org/W19-6702,4133.0,4018.0,8.0,7.0,0.933867735470942,,-15
162,https://aclanthology.org/2020.icon-termtraction.2,1869.0,1838.0,4.0,4.0,0.9675324675324676,1.0000001192092896,-52
163,https://aclanthology.org/2021.acl-long.80,7296.0,5694.0,11.0,9.0,0.6587458745874587,0.9595593214035034,211
164,https://aclanthology.org/2021.naacl-main.336,7491.0,7246.0,12.0,11.0,0.9366692728694292,0.9726470708847046,82
165,https://aclanthology.org/2021.emnlp-main.617,8102.0,8067.0,13.0,13.0,0.9936920222634508,0.92122882604599,37
166,https://aclanthology.org/C16-1311,4956.0,5170.0,10.0,7.0,0.8224917309812569,1.0000001192092896,364
167,https://aclanthology.org/2021.nlp4if-1.12,7097.0,7065.0,11.0,11.0,0.9951557093425606,0.9941972494125366,-114
168,https://aclanthology.org/2021.eacl-main.47,7937.0,7662.0,12.0,13.0,0.7328979030594706,0.9708218574523926,520
169,https://aclanthology.org/P19-1360,7407.0,7515.0,14.0,14.0,0.8585298196948682,0.9836610555648804,32
170,https://aclanthology.org/2021.wnut-1.26,5062.0,5031.0,8.0,8.0,0.9893048128342246,0.94937926530838,41
171,https://aclanthology.org/P15-1015,6065.0,7228.0,10.0,12.0,0.8276595744680851,,40
172,https://aclanthology.org/2020.coling-main.22,7926.0,6293.0,15.0,10.0,0.8023159636062862,0.975083827972412,440
173,https://aclanthology.org/2021.acl-long.176,7528.0,7485.0,13.0,13.0,0.9903660886319846,1.0000001192092896,40
174,https://aclanthology.org/P16-1138,6185.0,6148.0,10.0,10.0,0.9857868020304568,,46
175,https://aclanthology.org/2021.emnlp-main.737,6511.0,6478.0,11.0,11.0,0.9901500938086304,1.0,16
176,https://aclanthology.org/2021.inlg-1.22,9113.0,9073.0,14.0,14.0,0.9898778359511344,1.0,-16
177,https://aclanthology.org/D17-1138,4190.0,4172.0,8.0,8.0,0.9886299033541786,0.9536117315292358,43
178,https://aclanthology.org/W19-1409,6356.0,6000.0,10.0,10.0,0.8873435326842837,0.9984391927719116,88
179,https://aclanthology.org/2018.iwslt-1.22,4435.0,4339.0,6.0,6.0,0.9921671018276762,0.9999998807907104,14
180,https://aclanthology.org/2020.emnlp-main.751,7334.0,7299.0,13.0,13.0,0.9825726141078838,0.9586681723594666,18
181,https://aclanthology.org/2021.acl-long.451,8524.0,8477.0,15.0,15.0,0.992710864283235,1.0,60
182,https://aclanthology.org/2020.emnlp-main.54,7504.0,7469.0,12.0,12.0,0.9927480916030534,1.0,38
183,https://aclanthology.org/D19-1251,6635.0,6927.0,11.0,11.0,0.9450354609929078,1.0000001192092896,17
184,https://aclanthology.org/D19-5624,5985.0,5949.0,10.0,10.0,0.9905236907730672,1.0000001192092896,32
185,https://aclanthology.org/2021.mrqa-1.16,4252.0,5700.0,7.0,9.0,0.686476368741226,0.8952928185462952,197
186,https://aclanthology.org/2020.acl-main.495,9470.0,9357.0,15.0,15.0,0.9602169981916816,1.0,60
187,https://aclanthology.org/W16-4007,5254.0,5406.0,9.0,9.0,0.954651706404862,0.9999999403953552,-27
188,https://aclanthology.org/S19-2048,2787.0,2716.0,5.0,5.0,0.885193982581156,0.9906209111213684,100
189,https://aclanthology.org/W19-5501,5251.0,5713.0,7.0,8.0,0.9223300970873788,,38
190,https://aclanthology.org/2020.paclic-1.20,6045.0,5715.0,11.0,11.0,0.8470639789658194,,23
191,https://aclanthology.org/2021.emnlp-main.525,10403.0,10364.0,17.0,17.0,0.9930861093651792,1.000000238418579,53
192,https://aclanthology.org/2020.acl-main.368,7875.0,6357.0,12.0,10.0,0.5804243668720055,0.8954201936721802,259
193,https://aclanthology.org/W19-3814,3199.0,3140.0,6.0,6.0,0.9742033383915024,0.9922195076942444,72
194,https://aclanthology.org/2021.findings-emnlp.23,5005.0,4988.0,7.0,7.0,0.9654874892148404,0.9349291920661926,210
195,https://aclanthology.org/2021.acl-demo.31,3629.0,3177.0,7.0,6.0,0.8850871530019367,1.000000238418579,188
196,https://aclanthology.org/W19-2011,4587.0,4555.0,8.0,8.0,0.988814317673378,0.9844257831573486,59
197,https://aclanthology.org/2020.lrec-1.520,3342.0,3223.0,5.0,5.0,0.9546044098573282,0.999538779258728,140
198,https://aclanthology.org/2021.semeval-1.129,2703.0,2179.0,5.0,5.0,0.870216306156406,1.0,96
199,https://aclanthology.org/2020.emnlp-demos.21,3879.0,3864.0,7.0,7.0,0.9842041312272176,0.990962564945221,-20
200,https://aclanthology.org/2021.acl-long.264,7975.0,7927.0,15.0,15.0,0.9918414918414918,0.9999999403953552,47
201,https://aclanthology.org/2021.eacl-main.194,6798.0,6758.0,12.0,12.0,0.9847064627528368,0.9997954368591307,38
202,https://aclanthology.org/2020.findings-emnlp.59,5465.0,5405.0,9.0,9.0,0.95304003954523,1.000000238418579,47
203,https://aclanthology.org/2020.emnlp-main.216,7488.0,7454.0,12.0,12.0,0.9932162809257782,1.0,23
204,https://aclanthology.org/2021.acl-long.85,6754.0,6712.0,10.0,10.0,0.9925496688741722,1.0000001192092896,60
205,https://aclanthology.org/C16-2030,2883.0,2942.0,5.0,6.0,0.9563318777292577,0.9999999403953552,47
206,https://aclanthology.org/D15-1229,3877.0,2745.0,6.0,9.0,0.4316062176165803,,74
207,https://aclanthology.org/2021.lantern-1.4,9157.0,9120.0,15.0,15.0,0.9901315789473684,0.9998515844345092,15
208,https://aclanthology.org/2021.scil-1.26,7273.0,7244.0,12.0,12.0,0.9918246005202528,,16
209,https://aclanthology.org/2020.findings-emnlp.416,6656.0,6623.0,12.0,12.0,0.9910790144435004,0.9987711310386658,13
210,https://aclanthology.org/2021.naacl-main.415,7617.0,7574.0,13.0,13.0,0.9929824561403509,0.9915557503700256,17
211,https://aclanthology.org/2021.sigdial-1.51,5858.0,5823.0,10.0,10.0,0.9883398112159912,1.0,18
212,https://aclanthology.org/D18-1040,6568.0,6530.0,11.0,11.0,0.9874591057797164,1.0000001192092896,66
213,https://aclanthology.org/P19-1289,7601.0,6063.0,12.0,10.0,0.3213649851632048,0.8151295781135559,255
214,https://aclanthology.org/N19-1300,8204.0,8174.0,13.0,13.0,0.989156218231108,0.9596304297447203,8
215,https://aclanthology.org/W19-5310,4548.0,4509.0,8.0,8.0,0.9732197200243458,1.000000238418579,22
216,https://aclanthology.org/N16-1162,6357.0,6322.0,11.0,11.0,0.932866101069716,,112
217,https://aclanthology.org/2021.emnlp-main.748,9836.0,9855.0,15.0,15.0,0.986833855799373,0.999607503414154,25
218,https://aclanthology.org/W18-5411,8450.0,8408.0,16.0,16.0,0.987463837994214,0.9996163249015808,64
219,https://aclanthology.org/2020.emnlp-main.409,7252.0,7240.0,16.0,16.0,0.9832425638877252,1.0000001192092896,6
220,https://aclanthology.org/2021.acl-demo.2,4883.0,4833.0,9.0,9.0,0.9887703537338574,1.000000238418579,68
221,https://aclanthology.org/2020.wmt-1.67,5908.0,5114.0,10.0,9.0,0.7830459770114943,0.9680396318435668,82
222,https://aclanthology.org/2021.findings-emnlp.344,6163.0,6631.0,10.0,12.0,0.6368515205724508,0.7840884327888489,304
223,https://aclanthology.org/2020.acl-main.591,9339.0,9324.0,18.0,18.0,0.97688060731539,0.9971649050712584,50
224,https://aclanthology.org/2020.acl-main.655,6190.0,6339.0,10.0,11.0,0.6338904003109211,0.7324662804603577,253
225,https://aclanthology.org/2020.emnlp-main.305,8763.0,7472.0,15.0,14.0,0.5500139314572304,0.8626737594604492,183
226,https://aclanthology.org/W19-0418,6484.0,6484.0,12.0,12.0,1.0,0.990312397480011,19
227,https://aclanthology.org/D19-1649,3800.0,3759.0,6.0,6.0,0.984126984126984,0.9694807529449464,16
228,https://aclanthology.org/P15-1066,6437.0,6392.0,11.0,11.0,0.9888372093023255,,-156
229,https://aclanthology.org/L16-1130,6610.0,6602.0,8.0,8.0,0.995895330938943,1.0000001192092896,30
230,https://aclanthology.org/D18-1356,9785.0,8512.0,14.0,12.0,0.9170137776353732,1.0000001192092896,63
231,https://aclanthology.org/2021.emnlp-main.767,6864.0,6831.0,11.0,11.0,0.9908779931584948,1.0000001192092896,45
232,https://aclanthology.org/2020.acl-srw.35,4987.0,4954.0,8.0,8.0,0.9872340425531916,1.0,46
233,https://aclanthology.org/2020.wmt-1.94,4483.0,4455.0,8.0,8.0,0.991044776119403,1.0,21
234,https://aclanthology.org/N19-1219,4544.0,6148.0,7.0,10.0,0.7754709727028066,0.9995001554489136,68
235,https://aclanthology.org/W18-6321,4253.0,4216.0,8.0,8.0,0.9871712636305324,1.0,30
236,https://aclanthology.org/K19-1007,7135.0,8475.0,11.0,14.0,0.8816793893129771,1.0,39
237,https://aclanthology.org/2020.acl-main.372,8448.0,8406.0,15.0,15.0,0.988843813387424,0.9999999403953552,61
238,https://aclanthology.org/2020.acl-main.527,6947.0,6913.0,11.0,11.0,0.9894133215703572,0.9892282485961914,71
239,https://aclanthology.org/2020.nlp4if-1.1,5034.0,5005.0,10.0,10.0,0.9915682967959528,0.9958508014678956,5
240,https://aclanthology.org/P17-1161,7105.0,7039.0,10.0,10.0,0.9860248447204968,0.996696412563324,63
241,https://aclanthology.org/W19-4417,4753.0,4719.0,8.0,8.0,0.9918557300756252,1.0,33
242,https://aclanthology.org/P18-1227,6807.0,6768.0,11.0,11.0,0.9878815080789948,1.0,14
